checkpoint,condition,train_seed,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,receiver_id,sender_id,summary,recv_pattern,any_token,sender_token,fhat_bin,n_obs,p_cooperate,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_any_token_fhat,,1,,1.5<=fhat<2.5,21933,0.17220626453289564,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_any_token_fhat,,1,,2.5<=fhat<3.5,23025,0.40955483170466883,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_any_token_fhat,,1,,3.5<=fhat<4.5,16029,0.5743964065131948,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_any_token_fhat,,1,,fhat<1.5,29441,0.01667742264189396,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_any_token_fhat,,1,,fhat>=4.5,20188,0.7497523281157124,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,2619,0.045819014891179836,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3958,0.1955533097524002,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,2071,0.6533075808788025,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,0,fhat<1.5,3535,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,195,0.358974358974359,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,3389,0.05045736205370316,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,2348,0.3428449744463373,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2188,0.4986288848263254,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,1,fhat<1.5,4760,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_1,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4937,0.7180473972047803,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,2448,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,2257,0.0057598582188746125,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1929,0.3110419906687403,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,0,fhat<1.5,2561,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4877,0.6965347549723191,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,3560,0.08174157303370787,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4049,0.3867621634971598,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2330,0.7914163090128755,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,1,fhat<1.5,5734,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_2,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,255,0.8549019607843137,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,3207,0.09073900841908325,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3619,0.3901630284609008,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1793,0.77356385945343,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,0,fhat<1.5,3594,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,376,1.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,2801,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,2687,0.0621510978786751,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2466,0.4286293592862936,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,1,fhat<1.5,4701,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_0,agent_3,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4756,0.6810344827586207,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,3113,0.07163507870221651,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,2001,0.32233883058470764,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1984,0.5050403225806451,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,0,fhat<1.5,7236,0.006633499170812604,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4633,0.42952730412259876,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,2957,0.1515049036185323,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4328,0.40688539741219965,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2319,0.5045278137128072,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,1,fhat<1.5,958,0.008350730688935281,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_0,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,471,0.5626326963906582,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,2482,0.01893634165995165,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,2262,0.21706454465075153,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1978,0.4570273003033367,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,0,fhat<1.5,2495,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4855,0.450875386199794,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,3588,0.17391304347826086,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4067,0.47086304401278584,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2325,0.5453763440860215,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,1,fhat<1.5,5699,0.009826285313212845,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_2,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,249,0.26506024096385544,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,3237,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3580,0.03687150837988827,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1808,0.16537610619469026,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,0,fhat<1.5,3571,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,393,0.05343511450381679,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,2833,0.2368513942816802,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,2749,0.8272098945070935,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2495,0.7507014028056113,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,fhat<1.5,4623,0.012113346311918667,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4711,0.47420929738908935,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,3098,0.11362169141381537,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,1995,0.7413533834586467,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1903,0.9847609038360483,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,fhat<1.5,7282,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4689,0.9791000213265089,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,2939,0.5062946580469547,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4358,0.6505277650298302,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2288,0.5039335664335665,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,fhat<1.5,973,0.03391572456320658,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,475,0.6863157894736842,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,2657,0.5882574331953331,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3939,0.6285859355166286,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,2060,0.5174757281553398,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,fhat<1.5,3526,0.00935904707884288,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,196,0.9744897959183674,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,3380,0.08195266272189348,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,2414,0.7613918806959403,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2131,0.9202252463632098,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,fhat<1.5,4729,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4968,0.9512882447665056,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404_ep50000.pt,cond1,404,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,3161,0.35463460930085416,50000,comm,private,
